term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,majority,direction,vote
2009,Reed Elsevier v. Muchnick,112,"Samuel A. Alito, Jr.",,,0.0,Roberts Court,"Oct 7, 2009","Reed Elsevier, Inc., et al.","Irvin Muchnick, et al.",08-103,"Mar 2, 2009","Mar 2, 2010",112,1.0,1.0,0.0,1
2009,Johnson v. United States,112,"Samuel A. Alito, Jr.","Well, ACCA uses the words ""physical force"", and any touching involves some physical force. Now, how do we determine how much more than the minimum physical force is necessary in order to fall within the Federal statute? If there were a State statute that made it a battery to engage in offensive and unwelcome sexual touching, your argument would be that that would not fall within the first prong of ACCA, because there is not a -- it's not likely to cause a physical injury? Is that right? If there was a statute that said -- in the old days I'm told people used to throw the contents of chamber pots out the window. If there were a -- a State statute that said it is a crime to dump the contents of a chamber pot on somebody's head, you would say that's -- that doesn't fall within the first prong of ACCA? Even -- those are classic batteries-- --and the language of the first prong of ACCA really tracks the language of the common law crime of battery? ",well acca use the word physical force and any touching involve some physical force now how do we determine how much more than the minimum physical force be necessary in order to fall within the federal statute if there we be a state statute that make it a battery to engage in offensive and unwelcome sexual touching your argument would be that that would not fall within the first prong of acca because there be not a it be not likely to because a physical injury be that right if there be a statute that say in the old day I be told people use to throw the content of chamber pot out the window if there we be a a state statute that say it be a crime to dump the content of a chamber pot on somebody s head you would say that be that do not fall within the first prong of acca even those be classic battery and the language of the first prong of acca really track the language of the common law crime of battery ,64.7,Roberts Court,"Oct 6, 2009",Curtis Darnell Johnson,United States,08-6925,"Feb 23, 2009","Mar 2, 2010",112,1.0,0.0,0.0,0
2009,Lewis v. Chicago,112,"Samuel A. Alito, Jr.","Your position may -- may follow from the language of Title VII, but you began by saying that it also represents the best policy. And I wonder if you could explain why that is so. Here, the City of Chicago continued to use this test for quite a number of years after it was administered. And so as you interpret the statute, I gather that someone could still file a disparate impact claim 6 or 7 years after the test was first administered, and quite a few years after it was first used in making a hiring decision. And how can that be squared with Congress's evident desire in Title VII to require that an EEOC charge be filed rather promptly after the employment action is taken? Why would Congress have wanted to allow a question like this to be left open for such an extended period of time? Why would it not have wanted everybody who is potentially affected by it to understand where things stand at a much earlier point, at some reasonable period of time after all of the information is in the -- in the possession of a potential plaintiff to determine whether there has been a disparate impact and whether that -- that person is going to be adversely affected by it, particularly if at a later point the effect of a remedial decree can be to upset the employment -- the employment status of other people who have been hired in the interim? Well, somebody getting -- someone getting a letter that you sent to people who were qualified didn't know that. The only thing that I see that you sent to the people who fell into the qualified category was that it was unlikely, which I take it means less than 50 percent, that they would be called for further processing, but it was possible that they would be called for further processing. You didn't tell them anything about -- you didn't tell them that you were going to fill all of your available positions with people who were classified as well qualified in that letter-- --did you? Right. That's right. Well, why did the City say that it was planning to give a new test in 3 years and then wait more than a decade before giving a new test? If I received one of these qualified letters, and I also -- and I knew in addition that the City was going to give a test in 3 years, that might well affect my incentive about bringing a lawsuit to challenge this. But you don't challenge that. You don't challenge that. You now acknowledge that the Plaintiffs were treated unlawfully. And were you prejudiced by the delay in the filing of the EEOC charge? ",your position may may follow from the language of title vii but you begin by say that it also represent the best policy and i wonder if you could explain why that be so here the city of chicago continue to use this test for quite a number of year after it be administer and so as you interpret the statute i gather that someone could still file a disparate impact claim or year after the test be first administer and quite a few year after it be first use in make a hiring decision and how can that be square with congress s evident desire in title vii to require that an eeoc charge be file rather promptly after the employment action be take why would congress have want to allow a question like this to be leave open for such an extended period of time why would it not have want everybody who be potentially affect by it to understand where thing stand at a much earlier point at some reasonable period of time after all of the information be in the in the possession of a potential plaintiff to determine whether there have be a disparate impact and whether that that person be go to be adversely affect by it particularly if at a late point the effect of a remedial decree can be to upset the employment the employment status of other people who have be hire in the interim well somebody get someone get a letter that you send to people who we be qualify do not know that the only thing that i see that you send to the people who fell into the qualified category be that it be unlikely which i take it mean less than percent that they would be call for further processing but it be possible that they would be call for further processing you do not tell them anything about you do not tell them that you we be go to fill all of your available position with people who we be classify as well qualify in that letter do you right that be right well why do the city say that it be plan to give a new test in year and then wait more than a decade before give a new test if i receive one of these qualified letter and i also and i knew in addition that the city be go to give a test in year that might well affect my incentive about bring a lawsuit to challenge this but you do not challenge that you do not challenge that you now acknowledge that the plaintiff we be treat unlawfully and we be you prejudice by the delay in the filing of the eeoc charge ,158.05,Roberts Court,"Feb 22, 2010","Arthur L. Lewis, Jr., et al.",City of Chicago,08-974,"Sep 30, 2009","May 24, 2010",112,1.0,1.0,1.0,1
2009,Jones v. Harris Associates L.P.,112,"Samuel A. Alito, Jr.",,,0.0,Roberts Court,"Nov 2, 2009","Jerry N. Jones, et al.",Harris Associates L.P.,08-586,"Mar 9, 2009","Mar 30, 2010",112,1.0,1.0,0.0,1
2009,Robertson v. United States ex rel. Watson,112,"Samuel A. Alito, Jr.","Why is that even relevant? Why do you even get to that? Isn't the question what the parties understood the plea agreement to mean? But, well -- well, with respect, even if the Constitution permits this, if the parties understood the plea agreement to mean that this was going to be barred, then why isn't that the end of the matter? And I suppose the argument could be that the -- that the government has no authority under D.C. law to enter into such an agreement, as well require these two-- Can I ask you this: The District of Columbia Court of Appeals said we are satisfied that no objectively reasonable person could understand that Mr. Robertson's plea agreement bound Ms. Watson and precluded her contempt proceeding against Mr. Robertson. If we accept that, is there any other issue in this case? And did you preserve that? If -- if Mr. -- Mr. Robertson had said, I understand this only means that I am not going to be charged with a -- a criminal offense by the United States Attorney's Office for the District of Columbia, and it has no application to this civil contempt proceeding. But that's a separate question. So the first question is: What was agreed to under the plea agreement, right? Just so I understand what is before us, you preserve -- you saying -- you are saying you preserve the issue that even if your client fully understood that this plea agreement had no application to a criminal contempt proceeding, he preserved the argument that he could contest the criminal contempt proceeding on the ground that it would be unconstitutional? No, I understand that. I understand there's the contract issue. But did you -- in the lower court, did you argue even if he gave that up, under the plea agreement, the criminal contempt proceeding still could not be brought? Even if he didn't get that -- a bar to that under the plea agreement, the contempt proceeding would still be barred for some other reason? Did you make that argument? ",why be that even relevant why do you even get to that be not the question what the party understand the plea agreement to mean but well well with respect even if the constitution permit this if the party understand the plea agreement to mean that this be go to be bar then why be not that the end of the matter and i suppose the argument could be that the that the government have no authority under dc law to enter into such an agreement as well require these two can i ask you this the district of columbia court of appeal say we be satisfied that no objectively reasonable person could understand that mr robertson s plea agreement bound ms watson and preclude her contempt proceeding against mr robertson if we accept that be there any other issue in this case and do you preserve that if if mr mr robertson have say i understand this only mean that i be not go to be charge with a a criminal offense by the united state attorney s office for the district of columbia and it have no application to this civil contempt proceeding but that be a separate question so the first question be what be agree to under the plea agreement right just so i understand what be before us you preserve you say you be say you preserve the issue that even if your client fully understand that this plea agreement have no application to a criminal contempt proceeding he preserve the argument that he could contest the criminal contempt proceed on the ground that it would be unconstitutional no i understand that i understand there be the contract issue but do you in the low court do you argue even if he give that up under the plea agreement the criminal contempt proceeding still could not be bring even if he do not get that a bar to that under the plea agreement the contempt proceeding would still be bar for some other reason do you make that argument ,120.03000000000004,Roberts Court,"Mar 31, 2010",John Robertson,"United States, ex rel. Wykenna Watson",08-6261,"Dec 14, 2009","May 24, 2010",112,0.0,1.0,0.0,0
2009,Graham v. Florida,112,"Samuel A. Alito, Jr.","You're making a-- --And you are making a per se argument, no? You can imagine someone who is a month short of his 18th birthday, and you are saying that, no matter what this person does, commits the most horrible series of non-homicide offenses that you can imagine, a whole series of brutal rapes, assaults that render the -- the victim paraplegic but not dead, no matter what, the person is sentenced shows no remorse whatsoever, the worst case you can possibly imagine, cannot -- that person must at some point be made eligible for parole. That's your argument? If we agree with you-- --If we agree with you, at what point must the parole consideration be given? There is a suggestion in your brief that maybe the Colorado statute, which says that a person can get parole consideration after 40 years, would be constitutional. Is that your position? But Florida has abolished parole, has it not, going forward? So eventually, if things are allowed to take their course, the Florida parole board will go out of business. And why isn't the -- the most sensible way to deal with the problem that you are raising, the one that the Chief Justice suggested, to permit as-applied proportionality challenges that take into account the particular circumstances of the juvenile in question, rather than this per se rule that you are advocating, which would deprive the State of Florida from reaching the judgment that there are some -- there are some juveniles, some individuals who are short of their 18th birthday, who cannot -- who deserve imprisonment in -- life imprisonment without parole? Some of the actual cases that -- in which this sentence has been imposed in Florida involve factual situations that are so horrible that I couldn't have imagined them if I hadn't actually seen them. Raping an 8-year-old girl and burying her alive. Are you familiar with that case? Raping a woman in front of her 12-year-old son and then forcing the son to engage in sexual conduct with the mother. Are you familiar with that case? But do you know anybody who is willing to say that, as a categorical matter, that -- you know, the 18th birthday is the magical date for every single person? Because the Court, up to this point, has said that death is different, and the rules -- the Eighth Amendment rules in capital cases are entirely different from the Eighth Amendment rules in -- in all other cases. If we -- you know, if we abandon that, then one of two things has to happen, either the rules for noncapital cases have to change dramatically, or the rules for capital cases have to change dramatically, unless death is different, in fact. I know you are not asking for that, but that -- isn't that where this, logically, is going? If death is not different, then there should be uniform rules across the board. Why does it say that? Why doesn't it just say that, in this particular case, what this individual has done is so bad that, even if this person can be rehabilitated and would not present a danger to -- to society at age 60 or 70, that this person is -- should be sentenced to life without parole? That's -- that's what it means for an adult offender. ",you be make a and you be make a per se argument no you can imagine someone who be a month short of his th birthday and you be say that no matter what this person do commit the most horrible series of non homicide offenses that you can imagine a whole series of brutal rape assault that render the the victim paraplegic but not dead no matter what the person be sentence show no remorse whatsoever the bad case you can possibly imagine can not that person must at some point be make eligible for parole that be your argument if we agree with you if we agree with you at what point must the parole consideration be give there be a suggestion in your brief that maybe the colorado statute which say that a person can get parole consideration after year would be constitutional be that your position but florida have abolish parole have it not go forward so eventually if thing be allow to take their course the florida parole board will go out of business and why be not the the most sensible way to deal with the problem that you be raise the one that the chief justice suggest to permit as applied proportionality challenge that take into account the particular circumstance of the juvenile in question rather than this per se rule that you be advocate which would deprive the state of florida from reach the judgment that there be some there be some juvenile some individual who be short of their th birthday who can not who deserve imprisonment in life imprisonment without parole some of the actual case that in which this sentence have be impose in florida involve factual situation that be so horrible that i could not have imagine them if i have not actually see them rap an year old girl and bury her alive be you familiar with that case rap a woman in front of her year old son and then force the son to engage in sexual conduct with the mother be you familiar with that case but do you know anybody who be willing to say that as a categorical matter that you know the th birthday be the magical date for every single person because the court up to this point have say that death be different and the rule the eighth amendment rule in capital case be entirely different from the eighth amendment rule in in all other case if we you know if we abandon that then one of two thing have to happen either the rule for noncapital case have to change dramatically or the rule for capital case have to change dramatically unless death be different in fact i know you be not ask for that but that be not that where this logically be go if death be not different then there should be uniform rule across the board why do it say that why do not it just say that in this particular case what this individual have do be so bad that even if this person can be rehabilitate and would not present a danger to to society at age or that this person be should be sentence to life without parole that be that be what it mean for an adult offender ,196.57,Roberts Court,"Nov 9, 2009",Terrance Jamar Graham,Florida,08-7412,"May 4, 2009","May 17, 2010",112,1.0,0.0,0.0,0
2009,Mac's Shell Service v. Shell Oil Products Co.,112,"Samuel A. Alito, Jr.","Well, what is the government's-- --Well, what is -- what is the difference between your understanding of an implicit termination, which is what I take it you have just been describing, and a constructive termination? So if the franchisor completely refuses to supply gas, that's an implicit termination? But if he charges $1,000 a gallon, that's not a termination? If the conduct on the part of the franchisor is raising the price of gas, how does the factfinder determine whether it's sufficient to justify a constructive termination? And assume that the franchisee leaves -- the price of gas is raised, and this particular franchisee says: I can't operate if gas is sold to me at that price. What's the standard for determining whether there was a constructive termination? But what's a reasonable franchisee in that situation? Presumably some have a small profit margin; some have a bigger profit margin. Some could operate if the price of gas is raised; some could not. How is that to be determined? You are putting a jury in sort of the situation of a -- of a rate regulator, aren't you, if you do that? Was it a reasonable rate? Well, what are these-- Now, these Petitioners remained in -- in business, is -- that's right? Did they make money during this period? All but one remained in business, isn't that correct? What does that mean, ""effectively eliminated""? The -- the First Circuit said, if ""the breach of the lease was such a material change that it effectively ended the lease, even though the plaintiffs continued to operate the business. "" --I have no idea what that means. What does it mean to effectively end the lease even though the lease continues? I know, but could you put that in somewhat more concrete terms, or can you not get any more specific than to say the lease is effectively ended? ",well what be the government s well what be what be the difference between your understanding of an implicit termination which be what i take it you have just be describe and a constructive termination so if the franchisor completely refuse to supply gas that be an implicit termination but if he charge a gallon that be not a termination if the conduct on the part of the franchisor be raise the price of gas how do the factfinder determine whether it be sufficient to justify a constructive termination and assume that the franchisee leave the price of gas be raise and this particular franchisee say i can not operate if gas be sell to me at that price what be the standard for determine whether there be a constructive termination but what be a reasonable franchisee in that situation presumably some have a small profit margin some have a big profit margin some could operate if the price of gas be raise some could not how be that to be determine you be put a jury in sort of the situation of a of a rate regulator be not you if you do that be it a reasonable rate well what be these now these petitioner remain in in business be that be right do they make money during this period all but one remain in business be not that correct what do that mean effectively eliminate the the first circuit say if the breach of the lease be such a material change that it effectively end the lease even though the plaintiff continue to operate the business i have no idea what that mean what do it mean to effectively end the lease even though the lease continue i know but could you put that in somewhat more concrete term or can you not get any more specific than to say the lease be effectively end ,96.32000000000002,Roberts Court,"Jan 19, 2010",Mac's Shell Service et al.,Shell Oil Products Co. et al.,08-240,"Jun 15, 2009","Mar 2, 2010",112,0.0,1.0,0.0,0
2009,Christian Legal Society Chapter v. Martinez,112,"Samuel A. Alito, Jr.","Mr. McConnell, when I read -- when I read the papers that Hastings submitted to the district court at the same time that the joint stipulation was submitted, I saw one reference after another to an allegation that Hastings was applying its policy in a discriminatory manner, that it was not in fact insisting that all registered student organizations admit all applicants. And when I read their brief in the Ninth Circuit, I saw that point reiterated again and again. So that led me to believe that what was stipulated was not that in fact they had a policy which they enforced under which anybody who applied to any group would be admitted, but that this was what Dean Kane had announced. That was the stated policy, but not necessarily the actual policy that was employed. And that was the argument it seemed to me that CLS was making; isn't that correct? And was there any written document memorializing this policy prior to the time when the former dean gave her deposition? And is the -- is the policy as articulated by the dean in her deposition the same as the policy that Hastings now claims it has in its brief? Do you think this case deserved a two-sentence decision in the Ninth Circuit? So the answer is yes, this case which is -- before us has produced hundreds and hundreds of pages of amicus briefs, deserved two sentences in the court of appeals? But hasn't it been -- hasn't it been CLS's position from the very beginning of this case that Hastings has not in fact required every group to admit any student who applies? Don't they say that over and over again in their district court papers, in the court of appeals briefs, and in the cert petition? But you now say-- --You now say in your brief that it is okay for a group to impose membership requirements that are neutral and not based on beliefs. Isn't that right? Well, let's explore-- --Let's explore the implications of this policy. Suppose at a particular campus there is a great deal of anti-Muslim animus. And there's a small Muslim group; it has 10 students. If the group is required to accept anybody who applies for membership, and 50 students who hate Muslims show up and they want to take over that group, you say the First Amendment allows that? Well, CLS obviously thinks this is a real threat. Now, what do you propose that they do? Suppose that you win this case, and then when the case -- and then when this all-applicants policy is administered, then precisely what they fear begins to take place. Do they have any recourse? No, do they have any-- --Do they have any recourse? If they have 10 members, and 8 who are completely hostile to the organization sign up? I understand the answer to that question. So, if -- if hostile members take over CLS, the former members of CLS can form CLS II? [Laughter] If an orthodox-- --If an orthodox Jewish group or a Muslim group applied for recognition and the group said part of our beliefs is -- one of our beliefs is that men and women should sit separately at religious services, would Hastings deny registration to that group? We have -- we have two amicus briefs from orthodox Jewish groups and a brief from a Muslim group. So, your answer is that they could not be recognized under Hastings' policy because of their religious beliefs regarding the way religious services should be conducted? As I understood the position, your latest position in your brief, you really don't say you have an all-comers policy. There are certain criteria that can be applied, like interest, knowledge; is that correct? Could a -- well, could a group, consistent with your revised all-comers policy, require that members who want -- anyone who wants to become a member show a particular level of knowledge about the subject of the group? So if the CLS required anybody who wanted to become a member to pass a test on the Bible, that would be okay? If the school adopt an all-comers policy-- --for the purpose-- --Well, could I just ask one quick question relating to that? If -- if an all-comers policy is adopted for the purpose of discriminating on the basis of viewpoint, does it violate the First Amendment? If this were an employment case, and when an employee is denied promotion the employee said it's for reason A, and then after litigation begins the employer says, well, no, it really wasn't for reason A, it was for reason B because of a policy that we've long had, but there's never -- there's no written documentation of this new policy; and then at a later point in the litigation the employer says, well, it wasn't really either for reason A or reason B; it was for reason C -- do you think that summary judgment could be granted in favor of the employer on the issue of pretext? Well, section 66270 applies to programs conducted by a post-secondary educational institution, and your position is that if -- if a religious group complies with your policies and then it conducts religious services, those religious services are conducted by Hastings? ",mr mcconnell when i read when i read the paper that hastings submit to the district court at the same time that the joint stipulation be submit i saw one reference after another to an allegation that hastings be apply its policy in a discriminatory manner that it be not in fact insist that all register student organization admit all applicant and when i read their brief in the ninth circuit i saw that point reiterate again and again so that lead me to believe that what be stipulate be not that in fact they have a policy which they enforce under which anybody who apply to any group would be admit but that this be what dean kane have announce that be the stated policy but not necessarily the actual policy that be employ and that be the argument it seem to me that cl be make be not that correct and be there any write document memorialize this policy prior to the time when the former dean give her deposition and be the be the policy as articulate by the dean in her deposition the same as the policy that hastings now claim it have in its brief do you think this case deserve a two sentence decision in the ninth circuit so the answer be yes this case which be before us have produce hundred and hundred of page of amicus brief deserve two sentence in the court of appeal but have not it be have not it be cl s position from the very beginning of this case that hastings have not in fact require every group to admit any student who apply do not they say that over and over again in their district court paper in the court of appeal brief and in the cert petition but you now say you now say in your brief that it be okay for a group to impose membership requirement that be neutral and not base on belief be not that right well let us explore let us explore the implication of this policy suppose at a particular campus there be a great deal of anti muslim animus and there have a small muslim group it have student if the group be require to accept anybody who apply for membership and student who hate muslim show up and they want to take over that group you say the first amendment allow that well cls obviously think this be a real threat now what do you propose that they do suppose that you win this case and then when the case and then when this all applicant policy be administer then precisely what they fear begin to take place do they have any recourse no do they have any do they have any recourse if they have member and who be completely hostile to the organization sign up i understand the answer to that question so if if hostile member take over cl the former member of cl can form cls ii laughter if an orthodox if an orthodox jewish group or a muslim group apply for recognition and the group say part of our belief be one of our belief be that men and woman should sit separately at religious service would hastings deny registration to that group we have we have two amicus brief from orthodox jewish group and a brief from a muslim group so your answer be that they could not be recognize under hastings policy because of their religious belief regard the way religious service should be conduct as i understand the position your late position in your brief you really do not say you have an all comer policy there be certain criterion that can be apply like interest knowledge be that correct could a well could a group consistent with your revise all comer policy require that member who want anyone who want to become a member show a particular level of knowledge about the subject of the group so if the cl require anybody who want to become a member to pass a test on the bible that would be okay if the school adopt an all comer policy for the purpose well could i just ask one quick question relate to that if if an all comer policy be adopt for the purpose of discriminate on the basis of viewpoint do it violate the first amendment if this we be an employment case and when an employee be deny promotion the employee say it be for reason a and then after litigation begin the employer say well no it really be not for reason a it be for reason b because of a policy that we have long have but there be never there be no write documentation of this new policy and then at a late point in the litigation the employer say well it be not really either for reason a or reason b it be for reason c do you think that summary judgment could be grant in favor of the employer on the issue of pretext well section applies to program conduct by a post secondary educational institution and your position be that if if a religious group complies with your policy and then it conduct religious service those religious service be conduct by hastings ,311.79,Roberts Court,"Apr 19, 2010","Christian Legal Society Chapter of the University of California, Hastings College of the Law, aka Hastings Christian Fellowship","Leo P. Martinez, et al.",08-1371,"Dec 7, 2009","Jun 28, 2010",112,0.0,0.0,1.0,1
2009,Sullivan v. Florida,112,"Samuel A. Alito, Jr.","Your argument is that because the -- the State judge had to decide whether Roper dictated or required the result that you were asking for, that -- that it's not an independent State ground. That's the argument? No, but I'm -- I'm interested in how we decide whether it's independent. If you had cited -- if you said Marbury v. Madison dictates this result, well, the judge would have to decide what Marbury v. Madison required. That's a Federal -- that can be characterized as a Federal question. That would make the -- that would make it -- the State law ground not an independent ground? What is the categorical rule that you would like us to adopt? What is your response to the State's argument that these statistics are not peer-reviewed? And these are statistics, am I right, that you generated yourself? And you address this in footnote 35 of your reply brief, and it would have been a little bit helpful if you had raised it initially, so that the State would have had an opportunity to reply, but you introduced the citation there with ""for example"", and then you cite some cases. Are there others? There are -- there are other cases in which the lower Florida courts have used -- have said that this particular subsection is appropriate for raising a constitutional challenge. ",your argument be that because the the state judge have to decide whether roper dictate or require the result that you we be ask for that that it be not an independent state ground that be the argument no but I be I be interested in how we decide whether it be independent if you have cite if you say marbury v madison dictate this result well the judge would have to decide what marbury v madison require that be a federal that can be characterize as a federal question that would make the that would make it the state law ground not an independent ground what be the categorical rule that you would like us to adopt what be your response to the state s argument that these statistic be not peer review and these be statistic be i right that you generate yourself and you address this in footnote of your reply brief and it would have be a little bit helpful if you have raise it initially so that the state would have have an opportunity to reply but you introduce the citation there with for example and then you cite some case be there others there be there be other case in which the low florida court have use have say that this particular subsection be appropriate for raise a constitutional challenge ,76.03,Roberts Court,"Nov 9, 2009",Joe Harris Sullivan,Florida,08-7621,"May 4, 2009","May 17, 2010",112,0.0,1.0,0.0,0
2009,"Shady Grove Orthopedic Associates, P.A. v. Allstate Insurance Co.",112,"Samuel A. Alito, Jr.",,,0.0,Roberts Court,"Nov 2, 2009","Shady Grove Orthopedic Associates, P.A.",Allstate Insurance Co.,08-1008,"May 4, 2009","Mar 31, 2010",112,1.0,0.0,0.0,0
2009,Maryland v. Shatzer,112,"Samuel A. Alito, Jr.","Well, couldn't we say that in -- in the situation where there is a change from pretrial status to post-conviction status, the Edwards rule is no longer an irrebuttable presumption, but it's simply a rebuttable presumption? And that there -- that the rule would not apply if the prosecution could show that under the circumstances the reason for the rule, the concern about law enforcement badgering, was not present? If the change-- This is an area where it is very difficult to draw lines, at least I find it difficult to draw lines. So let me start you out with an extreme hypothetical, and I would like you tell me whether you think the Edwards rule reaches this far. And if it doesn't, then I would like you to tell me why it doesn't. And what limitations, if any, on the rule you would be willing to defend as consistent with the rationale for the rule. Someone is taken into custody in Maryland in 1999 and questioned for joy riding, released from custody, and then in 2009 is taken into custody and questioned for murder in Montana. Now, at the time of the first questioning, the -- the suspect invokes the Fifth Amendment right to counsel. Now, does the Edwards rule apply to the second interrogation? And you don't think that's a ridiculous application of the rule? First of all, how are the authorities in Montana possibly going to know whether this person was interrogated previously on a crime for which the person was never convicted in Maryland, and that invoked the right not to be questioned without -- without an attorney? And you think there is badgering in that situation? So all right, they run the rap sheet and they find out, if they do, that the person was arrested ten years earlier in Maryland and then what? They try to find the detective that questioned the -- the suspect in 1999 in Maryland? And they find out that the detective is retired and is now, you know, fishing down in the Florida Keys, and they have to track this person down and say, now do you recall whether this person -- that's the rule you are arguing for? Let me pose you my hypothetical again, the same joy riding questioning, and then 40 years later after the person has gotten a law degree and become an entrepreneur and made $20 million, he's taken into custody and questioned by the Federal authorities for stock fraud. Forever, you know, this right that was invoked back in adolescence continues forever. Why is there a greater risk of badgering when the questioning is about a different offense? I thought you just said we could -- you were suggesting an -- as an alternative, that -- that Edwards be limited to situations where the questioning is about the same offense. I mean, this isn't fanciful. We just were asked to take a case involving a statute of limitations issue for a murder that was committed like 30 years ago, and it said suppose somebody is questioned by State authorities for a murder and taken into custody and then released and then, 30 years later, taken into custody by Federal authorities and questioned for a civil rights violation, based on the same underlying transaction. You would say the Edwards rule applies in that situation? I can think of -- I can think of at least one situation in which the Court has held that there is a time limit in which something has to be done in order to comply with a Constitutional requirement. If we were to choose a time period here, what would -- what would you propose? What would be-- --What would be a serious -- what would be a serious answer to that question? All or nothing. ",well could not we say that in in the situation where there be a change from pretrial status to post conviction status the edward rule be no longer an irrebuttable presumption but it be simply a rebuttable presumption and that there that the rule would not apply if the prosecution could show that under the circumstance the reason for the rule the concern about law enforcement badgering be not present if the change this be an area where it be very difficult to draw line at least i find it difficult to draw line so let me start you out with an extreme hypothetical and i would like you tell me whether you think the edward rule reach this far and if it do not then i would like you to tell me why it do not and what limitation if any on the rule you would be willing to defend as consistent with the rationale for the rule someone be take into custody in maryland in and question for joy riding release from custody and then in be take into custody and question for murder in montana now at the time of the first questioning the the suspect invoke the fifth amendment right to counsel now do the edward rule apply to the second interrogation and you do not think that be a ridiculous application of the rule first of all how be the authority in montana possibly go to know whether this person be interrogate previously on a crime for which the person be never convict in maryland and that invoke the right not to be question without without an attorney and you think there be badger in that situation so all right they run the rap sheet and they find out if they do that the person be arrest ten year earlier in maryland and then what they try to find the detective that question the the suspect in in maryland and they find out that the detective be retire and be now you know fish down in the florida key and they have to track this person down and say now do you recall whether this person that be the rule you be argue for let me pose you my hypothetical again the same joy rid questioning and then year later after the person have get a law degree and become an entrepreneur and make million he be take into custody and question by the federal authority for stock fraud forever you know this right that be invoke back in adolescence continue forever why be there a great risk of badger when the questioning be about a different offense i think you just say we could you we be suggest an as an alternative that that edwards be limit to situation where the questioning be about the same offense i mean this be not fanciful we just we be ask to take a case involve a statute of limitation issue for a murder that be commit like year ago and it say suppose somebody be question by state authority for a murder and take into custody and then release and then year later take into custody by federal authority and question for a civil right violation base on the same underlying transaction you would say the edward rule applies in that situation i can think of i can think of at least one situation in which the court have hold that there be a time limit in which something have to be do in order to comply with a constitutional requirement if we we be to choose a time period here what would what would you propose what would be what would be a serious what would be a serious answer to that question all or nothing ,246.19,Roberts Court,"Oct 5, 2009",Maryland,"Michael Blaine Shatzer, Sr.",08-680,"Jan 26, 2009","Feb 24, 2010",112,1.0,1.0,0.0,1
2009,Abbott v. Abbott,112,"Samuel A. Alito, Jr.","Well, suppose there's a court order that prohibits the -- one of the parents -- the parent with whom the child lives most of the time from moving more than an hour's drive from the prior place of residence, would that be -- would -- would the -- the other parent then have custody? Suppose the court order says that the -- that the child may not move from the house where the child lives now. Would that be custody? Well, what's the meaning of the phrase ""determine the place of residence""? Well, okay. So, if -- it there's a court order that says the child shall not move from 123 Maple Street without the consent of both parents, do both parents then have custody? Which is more important, determining the house in which the child is going to live or determining the country in which the child is going to live? Why would the signatories of this convention have wanted to regard a parent as having custodial rights if the parent has the right to veto a change of address within a country, but not when the parent has the authority to veto the future nationality and cultural background of the child? I don't want to belabor the point too much, but maybe you could just give me an example of a court order that you believe would give a parent the right to determine place of residence and, therefore, would constitute custody within the meaning of the convention. ",well suppose there be a court order that prohibit the one of the parent the parent with whom the child live most of the time from move more than an hour s drive from the prior place of residence would that be would would the the other parent then have custody suppose the court order say that the that the child may not move from the house where the child live now would that be custody well what be the meaning of the phrase determine the place of residence well okay so if it there be a court order that say the child shall not move from maple street without the consent of both parent do both parent then have custody which be more important determine the house in which the child be go to live or determine the country in which the child be go to live why would the signatory of this convention have want to regard a parent as have custodial right if the parent have the right to veto a change of address within a country but not when the parent have the authority to veto the future nationality and cultural background of the child i do not want to belabor the point too much but maybe you could just give me an example of a court order that you believe would give a parent the right to determine place of residence and therefore would constitute custody within the meaning of the convention ,89.44999999999996,Roberts Court,"Jan 12, 2010",Timothy Mark Cameron Abbott,Jacquelyn Vaye Abbott,08-645,"Jun 29, 2009","May 17, 2010",112,1.0,1.0,1.0,1
2009,Kucana v. Holder,112,"Samuel A. Alito, Jr.","I didn't do the math fast enough in my head when you were answering Justice Kennedy's question, but is he correct that the effect of accepting your argument is about 2,000 additional appeals that -- that the Department of Justice will have to brief and the courts of appeals will have to decide? On the assumptions that you made, do you know what the -- the result is? ",i do not do the math fast enough in my head when you we be answer justice kennedy s question but be he correct that the effect of accept your argument be about additional appeal that that the department of justice will have to brief and the court of appeal will have to decide on the assumption that you make do you know what the the result be ,21.6,Roberts Court,"Nov 10, 2009",Agron Kucana,"Eric H. Holder, Jr., Attorney General",08-911,"Apr 27, 2009","Jan 20, 2010",112,1.0,1.0,1.0,1
